std_dev,rms,min_val,max_val,zero_crossings,mean_amp_change,amp_first_pulse,mean_abs_val,waveform_length,wilson_amp,label
0.013415071,0.017080753,-0.054688,0.039063,63,0.015205671,0.015625,0.013489657,2.265645,0.017080753,little_finger
0.013637974,0.016973214,-0.046875,0.03125,71,0.015834846,0.0078125,0.01343758,2.359392,0.016973214,little_finger
0.014445564,0.01736423,-0.046875,0.054688,81,0.015939678,0,0.013281303,2.375012,0.01736423,little_finger
0.013803763,0.017199463,-0.039063,0.078125,64,0.014681342,0.0078125,0.01348967,2.18752,0.017199463,little_finger
0.013248104,0.016536046,-0.046875,0.03125,65,0.014681315,0.0078125,0.013125067,2.187516,0.016536046,little_finger
0.015411951,0.018121102,-0.0625,0.054688,87,0.018194366,0.015625,0.013489683,2.7109605,0.018121102,little_finger
0.016212699,0.019327213,-0.078125,0.0625,78,0.018718728,0.0078125,0.014270937,2.7890905,0.019327213,little_finger
0.013565397,0.01685293,-0.070313,0.023438,77,0.014733762,0.0078125,0.012812577,2.1953305,0.01685293,little_finger
0.018888871,0.02120453,-0.085938,0.070313,78,0.020134409,0.015625,0.01546885,3.000027,0.02120453,little_finger
0.014367973,0.017446134,-0.046875,0.023438,83,0.017565185,0.03125,0.01364594,2.6172125,0.017446134,little_finger
0.020163571,0.022280602,-0.09375,0.09375,75,0.020344128,0.0078125,0.015416767,3.031275,0.022280602,little_finger
0.014261903,0.017270279,-0.078125,0.039063,75,0.01573002,0.015625,0.013072997,2.343773,0.017270279,little_finger
0.013201047,0.01671962,-0.046875,0.03125,77,0.01573,0.0078125,0.013593843,2.34377,0.01671962,little_finger
0.012543518,0.01607438,-0.046875,0.03125,71,0.015153238,0.015625,0.01307299,2.2578325,0.01607438,little_finger
0.011627757,0.015715998,-0.039063,0.03125,65,0.013475372,0.015625,0.012864657,2.0078305,0.015715998,little_finger
0.016938342,0.020050542,-0.0625,0.046875,73,0.019924654,0.023438,0.015729277,2.9687735,0.020050542,little_finger
0.013219916,0.016670841,-0.0625,0.03125,77,0.01567756,0.015625,0.012968817,2.3359565,0.016670841,little_finger
0.014096899,0.01716392,-0.0625,0.023438,76,0.015992158,0,0.013020903,2.3828315,0.01716392,little_finger
0.012897006,0.015883385,-0.0625,0.023438,69,0.013789956,0.0078125,0.011770897,2.0547035,0.015883385,little_finger
0.01215908,0.016010976,-0.046875,0.023438,69,0.013160768,0.0078125,0.01302091,1.9609545,0.016010976,little_finger
0.014206545,0.017021101,-0.046875,0.039063,80,0.016568913,0,0.013437583,2.468768,0.017021101,little_finger
0.011930388,0.015533731,-0.039063,0.023438,70,0.014104607,0.015625,0.012968843,2.1015865,0.015533731,little_finger
0.013128401,0.017021091,-0.0625,0.023438,62,0.015153258,0,0.01385425,2.2578355,0.017021091,little_finger
0.012821105,0.016585252,-0.054688,0.03125,68,0.014891107,0.015625,0.013125103,2.218775,0.016585252,little_finger
0.011813822,0.015715991,-0.046875,0.046875,63,0.012846171,0.015625,0.012447983,1.9140795,0.015715991,little_finger
0.015140183,0.018087395,-0.054688,0.039063,73,0.017722483,0.0078125,0.014479267,2.64065,0.018087395,little_finger
0.01584614,0.019136792,-0.054688,0.054688,76,0.018404104,0.015625,0.014687597,2.7422115,0.019136792,little_finger
0.014593101,0.017515909,-0.070313,0.039063,74,0.015310513,0.023438,0.013125063,2.2812665,0.017515909,little_finger
0.017067318,0.019650813,-0.054688,0.070313,69,0.017932188,0.0078125,0.01505218,2.671896,0.019650813,little_finger
0.01614802,0.018804268,-0.085938,0.046875,80,0.017932134,0.015625,0.014322973,2.671888,0.018804268,little_finger
0.017213532,0.020422477,-0.0625,0.0625,76,0.019347846,0.023438,0.01546882,2.882829,0.020422477,little_finger
0.018601691,0.021021445,-0.070313,0.0625,82,0.019610054,0.0078125,0.015625103,2.921898,0.021021445,little_finger
0.017415058,0.020482221,-0.070313,0.085938,80,0.019400329,0.015625,0.01526052,2.890649,0.020482221,little_finger
0.01876627,0.021338322,-0.070313,0.10156,78,0.019557567,0.0078125,0.01609382,2.9140775,0.021338322,little_finger
0.014700527,0.017838186,-0.070313,0.03125,74,0.016306735,0.0078125,0.013437573,2.4297035,0.017838186,little_finger
0.015160653,0.01807612,-0.0625,0.03125,85,0.018771131,0.023438,0.013906337,2.7968985,0.01807612,little_finger
0.015906347,0.019274485,-0.054688,0.054688,70,0.017827312,0.0078125,0.014948003,2.6562695,0.019274485,little_finger
0.01394338,0.017128349,-0.046875,0.046875,67,0.01578246,0.015625,0.013906337,2.3515865,0.017128349,little_finger
0.017469389,0.020610916,-0.078125,0.070313,57,0.018613822,0.0078125,0.016250097,2.7734595,0.020610916,little_finger
0.017299691,0.020060655,-0.078125,0.054688,65,0.017565164,0.015625,0.015260507,2.6172095,0.020060655,little_finger
0.017007122,0.01954699,-0.0625,0.0625,78,0.01919057,0.015625,0.01484384,2.859395,0.01954699,little_finger
0.014210723,0.017140191,-0.0625,0.039063,74,0.015992131,0,0.013020903,2.3828275,0.017140191,little_finger
0.013880573,0.017199442,-0.046875,0.039063,70,0.015520255,0.015625,0.01348965,2.312518,0.017199442,little_finger
0.013271542,0.016523759,-0.046875,0.039063,66,0.015415396,0.0078125,0.013489667,2.296894,0.016523759,little_finger
0.015829421,0.018695807,-0.054688,0.046875,68,0.01614946,0.0078125,0.014739677,2.4062695,0.018695807,little_finger
0.013840548,0.016658642,-0.039063,0.03125,78,0.015572668,0,0.01322924,2.3203275,0.016658642,little_finger
0.015743048,0.018706657,-0.054688,0.0625,77,0.017827282,0.015625,0.014270903,2.656265,0.018706657,little_finger
0.014868957,0.017860979,-0.0625,0.039063,74,0.015415369,0.015625,0.013333407,2.29689,0.017860979,little_finger
0.013711,0.017539163,-0.0625,0.023438,63,0.015572705,0.023438,0.01427093,2.320333,0.017539163,little_finger
0.014766559,0.017689329,-0.054688,0.046875,72,0.016306789,0.0078125,0.013698013,2.4297115,0.017689329,little_finger
0.016583914,0.019474033,-0.054688,0.054688,77,0.01924304,0.023438,0.015208443,2.867213,0.019474033,little_finger
0.015146385,0.018121148,-0.054688,0.039063,69,0.016097077,0.015625,0.014323037,2.3984645,0.018121148,little_finger
0.015327117,0.018244154,-0.054688,0.054688,73,0.016201859,0.03125,0.01406257,2.414077,0.018244154,little_finger
0.014947595,0.018042358,-0.0625,0.03125,85,0.018299248,0.023438,0.014062607,2.726588,0.018042358,little_finger
0.015133776,0.018053586,-0.078125,0.03125,73,0.016568913,0.015625,0.013802167,2.468768,0.018053586,little_finger
0.013714532,0.016973202,-0.0625,0.03125,73,0.015415362,0,0.013125073,2.296889,0.016973202,little_finger
0.012406003,0.015934572,-0.054688,0.03125,74,0.014104567,0.0078125,0.01260425,2.1015805,0.015934572,little_finger
0.013054749,0.015921784,-0.046875,0.03125,75,0.014366732,0.015625,0.012447997,2.140643,0.015921784,little_finger
0.013715057,0.017128352,-0.070313,0.03125,69,0.015520268,0.023438,0.013593837,2.31252,0.017128352,little_finger
0.012807091,0.016313084,-0.054688,0.03125,78,0.015048352,0.015625,0.012708393,2.2422045,0.016313084,little_finger
0.013453855,0.01654838,-0.054688,0.03125,68,0.015258097,0.015625,0.013073003,2.2734565,0.01654838,little_finger
0.015076937,0.018266431,-0.070313,0.054688,78,0.016359168,0.015625,0.013541727,2.437516,0.018266431,little_finger
0.014137257,0.017021105,-0.054688,0.0625,63,0.014891081,0.0078125,0.01333342,2.218771,0.017021105,little_finger
0.016198717,0.0189552,-0.085938,0.03125,74,0.017407883,0.0078125,0.014739693,2.5937745,0.0189552,little_finger
0.012511054,0.01604906,-0.046875,0.023438,73,0.01452404,0.039063,0.01265633,2.164082,0.01604906,little_finger
0.012786451,0.016200491,-0.054688,0.023438,61,0.014366762,0.023438,0.012552173,2.1406475,0.016200491,little_finger
0.015380152,0.018288743,-0.085938,0.039063,76,0.017355446,0.015625,0.013854263,2.5859615,0.018288743,little_finger
0.012233507,0.015767729,-0.046875,0.023438,69,0.014471631,0.015625,0.012656347,2.156273,0.015767729,little_finger
0.014361238,0.017411096,-0.085938,0.046875,75,0.016464074,0,0.013177177,2.453147,0.017411096,little_finger
0.013631714,0.016937212,-0.0625,0.023438,68,0.015677554,0.0078125,0.01317716,2.3359555,0.016937212,little_finger
0.012975961,0.016350472,-0.046875,0.03125,76,0.0165165,0.0078125,0.01276049,2.4609585,0.016350472,little_finger
0.013668972,0.016634184,-0.046875,0.039063,87,0.015782406,0.015625,0.012500063,2.3515785,0.016634184,little_finger
0.013133381,0.01663421,-0.0625,0.039063,76,0.015415416,0.015625,0.013125083,2.296897,0.01663421,little_finger
0.011692317,0.015728951,-0.039063,0.015625,81,0.01420943,0,0.01218758,2.117205,0.015728951,little_finger
0.012937316,0.016609706,-0.078125,0.023438,71,0.014471584,0.0078125,0.0123959,2.156266,0.016609706,little_finger
0.015984162,0.018965879,-0.070313,0.046875,74,0.018299211,0.0078125,0.014583407,2.7265825,0.018965879,little_finger
0.013671392,0.017187658,-0.054688,0.023438,78,0.016411661,0.0078125,0.013229267,2.4453375,0.017187658,little_finger
0.011576322,0.015819227,-0.054688,0.023438,63,0.013318074,0.0078125,0.012552153,1.984393,0.015819227,little_finger
0.014008589,0.017550746,-0.046875,0.03125,78,0.017093268,0,0.01411467,2.546897,0.017550746,little_finger
0.012375355,0.016585222,-0.046875,0.023438,67,0.014576477,0.015625,0.01302092,2.171895,0.016585222,little_finger
0.012782933,0.016756078,-0.046875,0.023438,72,0.015205658,0,0.013333417,2.265643,0.016756078,little_finger
0.014742629,0.017387679,-0.078125,0.03125,71,0.016201883,0,0.013072987,2.4140805,0.017387679,little_finger
0.015862502,0.018641261,-0.0625,0.046875,69,0.016306735,0,0.01375006,2.4297035,0.018641261,little_finger
0.014091527,0.017838215,-0.054688,0.039063,70,0.016306779,0,0.013958433,2.42971,0.017838215,little_finger
0.015912488,0.018933698,-0.0625,0.070313,77,0.0180895,0.015625,0.014531343,2.6953355,0.018933698,little_finger
0.014417419,0.017056931,-0.0625,0.039063,78,0.015782419,0.015625,0.01359384,2.3515805,0.017056931,little_finger
0.013075071,0.015998235,-0.046875,0.046875,73,0.014786174,0.015625,0.01255214,2.20314,0.015998235,little_finger
0.013453829,0.016548337,-0.054688,0.023438,72,0.015205634,0.023438,0.012760473,2.2656395,0.016548337,little_finger
0.014336192,0.017539148,-0.070313,0.039063,68,0.016621366,0.0078125,0.013958417,2.4765835,0.017539148,little_finger
0.013686855,0.016828799,-0.046875,0.023438,69,0.014209473,0,0.013541777,2.1172115,0.016828799,little_finger
0.016595755,0.019295584,-0.0625,0.039063,83,0.020553846,0.03125,0.015364677,3.062523,0.019295584,little_finger
0.02434568,0.026439761,-0.10156,0.070313,93,0.031302607,0,0.020729277,4.6640885,0.026439761,little_finger
0.028517792,0.030237555,-0.13281,0.070313,87,0.032718268,0,0.022968847,4.875022,0.030237555,little_finger
0.028561978,0.030143483,-0.14063,0.085938,83,0.034238963,0.015625,0.022864773,5.1016055,0.030143483,little_finger
0.033993598,0.035361329,-0.10156,0.11719,88,0.039849295,0.015625,0.026302273,5.937545,0.035361329,little_finger
0.04550263,0.046544248,-0.15625,0.19531,97,0.050440765,0.0078125,0.03020853,7.515674,0.046544248,little_finger
0.031820301,0.033292769,-0.125,0.10938,97,0.036441023,0.0078125,0.02395847,5.4297125,0.033292769,little_finger
0.030097796,0.03190088,-0.10938,0.10156,92,0.034081503,0,0.023489677,5.078144,0.03190088,little_finger
0.032356051,0.033820329,-0.14844,0.070313,99,0.039324916,0.039063,0.025989737,5.8594125,0.033820329,little_finger
0.039238956,0.040545117,-0.10938,0.14063,98,0.049392114,0.015625,0.031146037,7.359425,0.040545117,little_finger
0.041010702,0.042404179,-0.14063,0.14844,93,0.051961252,0.03125,0.031198067,7.7422265,0.042404179,little_finger
0.033501111,0.035257579,-0.14844,0.11719,87,0.036703248,0,0.026093913,5.468784,0.035257579,little_finger
0.034612872,0.036101638,-0.125,0.17969,91,0.039849295,0.023438,0.02651062,5.937545,0.036101638,little_finger
0.036418382,0.03780807,-0.11719,0.22656,88,0.037122668,0.023438,0.02546889,5.5312775,0.03780807,little_finger
0.046747853,0.047816363,-0.15625,0.17188,99,0.056575366,0.03125,0.03453144,8.4297295,0.047816363,little_finger
0.043721799,0.04489773,-0.15625,0.17969,104,0.055369416,0.03125,0.03322935,8.250043,0.04489773,little_finger
0.040556429,0.041834212,-0.14063,0.09375,86,0.050021235,0.03125,0.032968923,7.453164,0.041834212,little_finger
0.0354668,0.036766051,-0.085938,0.17969,93,0.042575768,0.039063,0.02687515,6.3437895,0.036766051,little_finger
0.048303307,0.049204687,-0.23438,0.23438,87,0.053272188,0.015625,0.03322938,7.937556,0.049204687,little_finger
0.036897472,0.038214998,-0.11719,0.09375,89,0.045774201,0.015625,0.030052277,6.820356,0.038214998,little_finger
0.031932005,0.033384333,-0.085938,0.085938,89,0.036336218,0.0078125,0.02536472,5.4140965,0.033384333,little_finger
0.030310851,0.031983739,-0.14844,0.10156,98,0.03528754,0.0078125,0.02343763,5.2578435,0.031983739,little_finger
0.032445856,0.033802212,-0.085938,0.09375,91,0.040478383,0.015625,0.025729303,6.031279,0.033802212,little_finger
0.039669144,0.041014024,-0.13281,0.125,94,0.051174852,0.0078125,0.031666873,7.625053,0.041014024,little_finger
0.033725963,0.03529799,-0.16406,0.14063,93,0.039377379,0.0078125,0.02552101,5.8672295,0.03529799,little_finger
0.032012697,0.03372989,-0.09375,0.10156,93,0.04116004,0.03125,0.026875177,6.132846,0.03372989,little_finger
0.034729933,0.036140972,-0.11719,0.085938,86,0.039010322,0.015625,0.02750016,5.812538,0.036140972,little_finger
0.04106641,0.042418654,-0.10938,0.09375,88,0.052171107,0.015625,0.034479407,7.773495,0.042418654,little_finger
0.032173256,0.033615163,-0.10938,0.078125,90,0.040426017,0.0078125,0.026198057,6.0234765,0.033615163,little_finger
0.034827793,0.036337322,-0.125,0.13281,100,0.045144919,0.015625,0.02901057,6.726593,0.036337322,little_finger
0.031950724,0.033225369,-0.13281,0.10156,86,0.037279953,0.015625,0.02515637,5.554713,0.033225369,little_finger
0.028414875,0.030123167,-0.09375,0.10938,86,0.034658403,0.015625,0.023437663,5.164102,0.030123167,little_finger
0.048745337,0.049792151,-0.1875,0.25781,92,0.053114718,0.03125,0.034114723,7.914093,0.049792151,little_finger
0.036745339,0.038081777,-0.14844,0.078125,92,0.043834242,0.015625,0.028021033,6.531302,0.038081777,little_finger
0.035282725,0.036588516,-0.15625,0.078125,97,0.043886624,0.0625,0.028854373,6.539107,0.036588516,little_finger
0.031667658,0.033402574,-0.10156,0.085938,99,0.03958706,0,0.02583349,5.898472,0.033402574,little_finger
0.029020503,0.030545646,-0.070313,0.078125,83,0.033819463,0.039063,0.024114763,5.0391,0.030545646,little_finger
0.036083543,0.037429714,-0.10938,0.14063,99,0.047661839,0.023438,0.029323123,7.101614,0.037429714,little_finger
0.032923961,0.0345641,-0.10938,0.15625,95,0.040006523,0,0.02520849,5.960972,0.0345641,little_finger
0.031485316,0.033035214,-0.10156,0.14063,88,0.038014117,0.0078125,0.024895993,5.6641035,0.033035214,little_finger
0.033530874,0.035205626,-0.11719,0.085938,100,0.043309805,0,0.02718766,6.453161,0.035205626,little_finger
0.038453123,0.039667415,-0.14844,0.085938,89,0.043100087,0.015625,0.029010587,6.421913,0.039667415,little_finger
0.038264391,0.039616174,-0.10938,0.085938,93,0.048605611,0.015625,0.03046895,7.242236,0.039616174,little_finger
0.033201671,0.034705122,-0.125,0.10938,90,0.039796856,0.0078125,0.02677102,5.9297315,0.034705122,little_finger
0.040203602,0.041428633,-0.14063,0.11719,97,0.050021289,0.054688,0.030833527,7.453172,0.041428633,little_finger
0.036673744,0.038225658,-0.13281,0.10156,91,0.042837973,0.039063,0.02848978,6.382858,0.038225658,little_finger
0.035561441,0.036871088,-0.10938,0.078125,96,0.047609393,0.054688,0.02984395,7.0937995,0.036871088,little_finger
0.034841605,0.036365453,-0.14063,0.09375,97,0.043519557,0.023438,0.027291827,6.484414,0.036365453,little_finger
0.047081853,0.04823171,-0.17188,0.14844,98,0.051122503,0.039063,0.032239843,7.617253,0.04823171,little_finger
0.045628485,0.046592154,-0.13281,0.1875,96,0.05568398,0.015625,0.035573093,8.296913,0.046592154,little_finger
0.111912147,0.112435277,-0.49219,0.77344,96,0.094694265,0.0078125,0.05510441,14.1094455,0.112435277,little_finger
0.040260587,0.041521883,-0.14063,0.125,91,0.04677045,0.046875,0.028802287,6.968797,0.041521883,little_finger
0.044815538,0.045963514,-0.13281,0.14844,92,0.053953658,0.023438,0.034895983,8.039095,0.045963514,little_finger
0.04374912,0.044865882,-0.17969,0.16406,82,0.046822725,0.0625,0.031823037,6.976586,0.044865882,little_finger
0.029250574,0.030929621,-0.078125,0.10938,101,0.037856819,0.070313,0.023489753,5.640666,0.030929621,little_finger
0.020415306,0.022990718,-0.085938,0.046875,79,0.023752319,0.03125,0.016718883,3.5390955,0.022990718,little_finger
0.014100762,0.017469424,-0.0625,0.03125,80,0.016673812,0.015625,0.013437593,2.484398,0.017469424,little_finger
0.017338862,0.01983629,-0.0625,0.054688,74,0.019085711,0,0.01505217,2.843771,0.01983629,little_finger
0.013409315,0.016852932,-0.078125,0.023438,71,0.014681366,0.023438,0.012916753,2.1875235,0.016852932,little_finger
0.013521708,0.016756047,-0.046875,0.039063,81,0.016149436,0,0.013020903,2.406266,0.016756047,little_finger
0.012498377,0.016137571,-0.039063,0.03125,77,0.014838634,0.0078125,0.01250009,2.2109565,0.016137571,little_finger
0.010648679,0.014643773,-0.039063,0.015625,68,0.012793752,0.015625,0.012031317,1.906269,0.014643773,little_finger
0.015076332,0.017781077,-0.054688,0.0625,78,0.016988396,0.015625,0.013489663,2.531271,0.017781077,little_finger
0.013634492,0.016816658,-0.039063,0.03125,79,0.01683107,0.015625,0.013593823,2.5078295,0.016816658,little_finger
0.012842652,0.0165361,-0.039063,0.039063,75,0.015520295,0.039063,0.013229267,2.312524,0.0165361,little_finger
0.015158155,0.01818834,-0.046875,0.054688,74,0.018299232,0,0.01473968,2.7265855,0.01818834,little_finger
0.011048125,0.015256148,-0.03125,0.023438,68,0.012741285,0.015625,0.01239589,1.8984515,0.015256148,little_finger
0.013093688,0.016412602,-0.039063,0.023438,73,0.015572718,0.023438,0.013229267,2.320335,0.016412602,little_finger
0.012319686,0.016099724,-0.039063,0.023438,72,0.015153285,0.0078125,0.013177187,2.2578395,0.016099724,little_finger
0.010896476,0.014754515,-0.039063,0.03125,68,0.012112107,0,0.011927157,1.804704,0.014754515,little_finger
0.014174919,0.017317359,-0.054688,0.03125,80,0.017617604,0.0078125,0.01359384,2.625023,0.017317359,little_finger
0.013109809,0.016362922,-0.039063,0.023438,83,0.01614947,0.015625,0.013020923,2.406271,0.016362922,little_finger
0.011458528,0.015242812,-0.039063,0.015625,64,0.013685077,0,0.012343803,2.0390765,0.015242812,little_finger
0.014316951,0.017199454,-0.0625,0.03125,73,0.01567754,0,0.01328133,2.3359535,0.017199454,little_finger
0.011813834,0.015716004,-0.039063,0.023438,76,0.013527809,0.0078125,0.012552163,2.0156435,0.015716004,little_finger
0.017067348,0.019650842,-0.054688,0.054688,75,0.018980896,0.0078125,0.015260527,2.8281535,0.019650842,little_finger
0.018246836,0.020807398,-0.054688,0.046875,81,0.021340312,0.0078125,0.01635426,3.1797065,0.020807398,little_finger
0.01727899,0.019733464,-0.085938,0.046875,67,0.019400315,0.015625,0.015364677,2.890647,0.019733464,little_finger
0.020274147,0.022207457,-0.070313,0.039063,89,0.024486346,0.0078125,0.017500113,3.6484655,0.022207457,little_finger
0.016311519,0.018998064,-0.0625,0.03125,79,0.018141906,0.0078125,0.014739683,2.703144,0.018998064,little_finger
0.017076442,0.019948793,-0.0625,0.046875,79,0.019400309,0.015625,0.015312593,2.890646,0.019948793,little_finger
0.016021589,0.018695836,-0.039063,0.039063,93,0.020239262,0.0078125,0.015260533,3.01565,0.018695836,little_finger
0.016959538,0.019609356,-0.054688,0.046875,85,0.02086843,0.015625,0.015677173,3.109396,0.019609356,little_finger
0.015399183,0.01781539,-0.046875,0.03125,84,0.017984638,0.023438,0.013854267,2.679711,0.01781539,little_finger
0.01586844,0.018564756,-0.0625,0.03125,84,0.01919057,0.015625,0.01484385,2.859395,0.018564756,little_finger
0.016105903,0.018531831,-0.046875,0.039063,82,0.018875966,0.03125,0.014270913,2.812519,0.018531831,little_finger
0.013565901,0.017009156,-0.039063,0.023438,80,0.015834862,0.023438,0.01359384,2.3593945,0.017009156,little_finger
0.01552419,0.018782669,-0.054688,0.023438,78,0.019085711,0,0.015468853,2.843771,0.018782669,little_finger
0.01767011,0.020252451,-0.078125,0.03125,84,0.020029483,0.0078125,0.015312593,2.984393,0.020252451,little_finger
0.015353994,0.018154717,-0.046875,0.039063,78,0.018141899,0.015625,0.01406257,2.703143,0.018154717,little_finger
0.013944538,0.01700914,-0.054688,0.023438,84,0.016831074,0,0.01317716,2.50783,0.01700914,little_finger
0.016478556,0.019221659,-0.054688,0.03125,76,0.01966252,0,0.015104273,2.9297155,0.019221659,little_finger
0.015917176,0.018965917,-0.054688,0.046875,81,0.018613815,0.015625,0.015208437,2.7734585,0.018965917,little_finger
0.016728602,0.01925337,-0.070313,0.03125,83,0.020344117,0.070313,0.01494801,3.0312735,0.01925337,little_finger
0.016898002,0.019400735,-0.046875,0.03125,96,0.02196953,0.03125,0.01567718,3.27346,0.019400735,little_finger
0.010883381,0.014850703,-0.039063,0.015625,56,0.012374275,0.015625,0.011979227,1.843767,0.014850703,little_finger
0.01428272,0.017375989,-0.046875,0.03125,66,0.014943513,0,0.01354175,2.2265835,0.017375989,little_finger
0.013789914,0.016973239,-0.054688,0.03125,80,0.017040849,0,0.013125093,2.5390865,0.016973239,little_finger
0.012522172,0.015832032,-0.046875,0.03125,70,0.013370443,0,0.012291707,1.992196,0.015832032,little_finger
0.013423972,0.016646437,-0.046875,0.023438,81,0.017145698,0.023438,0.013177163,2.554709,0.016646437,little_finger
0.011497341,0.01513572,-0.039063,0.023438,81,0.014366768,0.0078125,0.012343847,2.1406485,0.01513572,little_finger
0.013124706,0.016437361,-0.039063,0.023438,73,0.016149483,0.0078125,0.013333423,2.406273,0.016437361,little_finger
0.016154351,0.018944446,-0.070313,0.023438,82,0.018666268,0.0078125,0.013958427,2.781274,0.018944446,little_finger
0.009827695,0.013799723,-0.03125,0.015625,71,0.011745067,0,0.011041723,1.750015,0.013799723,little_finger
0.010690387,0.014532205,-0.039063,0.023438,71,0.012426708,0.0078125,0.011510483,1.8515795,0.014532205,little_finger
0.012113142,0.015349244,-0.046875,0.023438,70,0.01342294,0.0078125,0.011927153,2.000018,0.015349244,little_finger
0.012241465,0.015972824,-0.046875,0.03125,76,0.014366745,0.0078125,0.012239663,2.140645,0.015972824,little_finger
0.010679217,0.014809566,-0.039063,0.015625,70,0.012374295,0.015625,0.01171882,1.84377,0.014809566,little_finger
0.01332986,0.016695232,-0.054688,0.03125,73,0.015258077,0.0078125,0.013072983,2.2734535,0.016695232,little_finger
0.01252406,0.015428566,-0.039063,0.03125,78,0.014786198,0.0078125,0.012135483,2.2031435,0.015428566,little_finger
0.012261839,0.015921799,-0.039063,0.023438,78,0.014157,0,0.012031333,2.109393,0.015921799,little_finger
0.012168097,0.015585999,-0.039063,0.015625,85,0.014891054,0,0.01192715,2.218767,0.015585999,little_finger
0.012569772,0.015806344,-0.054688,0.03125,80,0.014995906,0.0078125,0.012395897,2.23439,0.015806344,little_finger
0.013686842,0.016828779,-0.046875,0.023438,76,0.01536297,0.0078125,0.01333342,2.2890825,0.016828779,little_finger
0.011704494,0.015428568,-0.046875,0.039063,69,0.013265651,0.015625,0.012239653,1.976582,0.015428568,little_finger
0.015886465,0.018771816,-0.054688,0.03125,80,0.018351644,0.015625,0.014687587,2.734395,0.018771816,little_finger
0.014572348,0.017527528,-0.0625,0.015625,82,0.017093242,0.015625,0.013489657,2.546893,0.017527528,little_finger
0.012042039,0.015520593,-0.046875,0.015625,72,0.013213188,0.0078125,0.01218757,1.968765,0.015520593,little_finger
0.011173767,0.014754511,-0.046875,0.023438,73,0.012846178,0.0078125,0.012031323,1.9140805,0.014754511,little_finger
0.012559517,0.016350467,-0.046875,0.03125,75,0.015258111,0.0078125,0.013281327,2.2734585,0.016350467,little_finger
0.011690574,0.015216126,-0.039063,0.015625,77,0.013947262,0.015625,0.012343827,2.078142,0.015216126,little_finger
0.011800856,0.015468085,-0.039063,0.015625,79,0.014052128,0.0078125,0.012187573,2.093767,0.015468085,little_finger
0.011461874,0.01510879,-0.039063,0.015625,66,0.01216453,0.0078125,0.01203133,1.812515,0.01510879,little_finger
0.010149778,0.013887892,-0.046875,0.015625,63,0.01143047,0.0078125,0.011458383,1.70314,0.013887892,little_finger
0.012456592,0.01590897,-0.046875,0.015625,80,0.014838594,0,0.01208339,2.2109505,0.01590897,little_finger
0.012141335,0.01589622,-0.039063,0.023438,76,0.015205695,0.0078125,0.012968837,2.2656485,0.01589622,little_finger
0.012292209,0.015780604,-0.046875,0.03125,71,0.014104567,0,0.01239591,2.1015805,0.015780604,little_finger
0.010900317,0.014377362,-0.03125,0.023438,71,0.012584,0.0078125,0.011354227,1.875016,0.014377362,little_finger
0.010829965,0.014740767,-0.039063,0.015625,82,0.014471658,0.0078125,0.011458437,2.156277,0.014740767,little_finger
0.011083065,0.014754488,-0.039063,0.03125,70,0.012583993,0.015625,0.01161464,1.875015,0.014754488,little_finger
0.011007969,0.014837053,-0.039063,0.023438,75,0.012636466,0.015625,0.011614677,1.8828335,0.014837053,little_finger
0.009836675,0.013990085,-0.039063,0.015625,73,0.011220748,0.023438,0.010468813,1.6718915,0.013990085,little_finger
0.010464073,0.014546221,-0.039063,0.023438,63,0.011692661,0.0078125,0.011562583,1.7422065,0.014546221,little_finger
0.0107284,0.014560196,-0.039063,0.023438,69,0.012584034,0.0078125,0.011822997,1.875021,0.014560196,little_finger
0.01275456,0.016175334,-0.054688,0.03125,69,0.01452403,0,0.01265633,2.1640805,0.016175334,little_finger
0.016856252,0.019733505,-0.054688,0.039063,83,0.019924678,0.0078125,0.015364707,2.968777,0.019733505,little_finger
0.015566398,0.018586654,-0.054688,0.023438,81,0.017827329,0.015625,0.014427173,2.656272,0.018586654,little_finger
0.025200119,0.027131018,-0.09375,0.125,78,0.026583641,0.0078125,0.019323033,3.9609625,0.027131018,little_finger
0.021827283,0.023944337,-0.070313,0.0625,93,0.025010678,0.015625,0.018073043,3.726591,0.023944337,little_finger
0.023292752,0.025226983,-0.078125,0.054688,78,0.025063084,0.023438,0.01947929,3.7343995,0.025226983,little_finger
0.018508471,0.020914686,-0.085938,0.023438,80,0.019400295,0.015625,0.015156347,2.890644,0.020914686,little_finger
0.017830582,0.020650368,-0.070313,0.039063,74,0.018456503,0.039063,0.01520842,2.750019,0.020650368,little_finger
0.028404628,0.029994411,-0.10938,0.085938,81,0.029257661,0.023438,0.0208855,4.3593915,0.029994411,little_finger
0.018709276,0.021214111,-0.070313,0.0625,73,0.020029507,0.0078125,0.01572926,2.9843965,0.021214111,little_finger
0.01375014,0.017187662,-0.054688,0.03125,66,0.016149517,0.015625,0.013645937,2.406278,0.017187662,little_finger
0.021114705,0.023567497,-0.09375,0.054688,85,0.020973282,0.015625,0.01713553,3.125019,0.023567497,little_finger
0.023038276,0.025547645,-0.10938,0.070313,74,0.023594973,0.015625,0.018333447,3.515651,0.025547645,little_finger
0.014249376,0.017620192,-0.0625,0.03125,65,0.015153262,0.023438,0.014010527,2.257836,0.017620192,little_finger
0.020824394,0.022901994,-0.09375,0.046875,82,0.023804664,0.0078125,0.017031347,3.546895,0.022901994,little_finger
